date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-01-02,508275.8878951732,0.01655177579034639,0.02762056515391409,-0.0110687893635677,49870.16883245029,508340.7835049223,49935.064442199364,1.098371693882635,0.901883661963647,0.0,0.1,49935.064442199364,-0.09824401595949396,0.01655177579034639,1.0165517757903464,1.027620565153914,0.0,,,0.5495104166541829
2026-01-05,506355.689509985,-0.003777866373201322,0.0003329730238696982,-0.00411083939707102,-185.23979732553562,506540.9293073105,0.0,1.0003658293985098,1.0003658293985098,0.0,0.0,0.0,-0.0,0.012711379019969993,1.01271137901997,1.027962735080884,-0.003777866373201322,,,0.3451719694400821
2026-01-06,515483.52637432405,0.018026531652428623,0.013785504667661597,0.004241026984767027,-7.275957614183426e-12,515483.52637432405,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.030967052748648083,1.030967052748648,1.0421337201635237,0.0,,,0.19572025807266583
2026-01-07,522367.94651896914,0.013355267030678908,-0.009415790449056494,0.0227710574797354,-7.275957614183426e-12,522367.94651896914,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.044735893037938235,1.0447358930379382,1.0323212074345682,0.0,,,0.39009372792563696
2026-01-08,520315.05424552294,-0.003929973665357078,-0.01170265637903245,0.007772682713675372,0.0,520315.05424552294,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.04063010849104587,1.0406301084910459,1.0202403070711736,-0.003929973665357078,,,0.19400272162103993
2026-01-09,530152.5423404855,0.0189067912117733,0.0031541941259636275,0.015752597085809672,-7.275957614183426e-12,530152.5423404855,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.060305084680970955,1.060305084680971,1.0234583430548088,0.0,,,0.28873811082825207
2026-01-12,542246.8115961433,0.0228128100683338,0.014360057014789929,0.008452753053543871,-7.275957614183426e-12,542246.8115961433,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0844936231922866,1.0844936231922866,1.0381552632133382,0.0,,,0.18829715259625393
2026-01-13,547905.454324832,0.010435548181522813,0.00901930512378013,0.0014162430577426832,-7.275957614183426e-12,547905.454324832,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0958109086496639,1.095810908649664,1.0475187022981176,0.0,,,0.0928835552985351
2026-01-14,563097.7352824727,0.027727924293730055,0.005636820273185128,0.022091104020544927,-7.275957614183426e-12,563097.7352824727,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1261954705649453,1.1261954705649453,1.0534233769557722,0.0,,,0.17433132631096557
2026-01-15,574887.933772723,0.020938103195062174,-0.0028218717094676826,0.023759974904529857,-1.4551915228366852e-11,574887.933772723,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.14977586754544592,1.149775867545446,1.0504507513302488,0.0,,,0.09584079797324609
2026-01-16,581016.984294512,0.010661296161787348,-0.00292159821004756,0.013582894371834908,2186.0430340398743,578830.941260472,0.0,0.9962375574326897,0.9962375574326897,0.0,0.0,0.0,-0.0,0.16203396858902397,1.162033968589024,1.0473817562954193,0.0,,,0.10293546694073728
2026-01-19,588072.4115871576,0.012143237604684831,-0.01046974925647115,0.02261298686115598,-7.275957614183426e-12,588072.4115871576,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.17614482317431523,1.1761448231743152,1.0364159319312038,0.0,,,0.1884951123829454
